0,sof,2022/8/1,20.76,19.08,47.16
0,sof,2022/8/2,7.11,37.22,10.51
0,sof,2022/8/3,37.34,34.96,165.01
0,sof,2022/8/4,20.82,86.25,11.86
0,sof,2022/8/5,17.85,78.99,62.91
0,sof,2022/8/6,41.27,80.04,81.92
0,sof,2022/8/7,22.52,65.49,2.41
0,sof,2022/8/8,9.78,20.73,21.66
0,sof,2022/8/9,6.52,55.81,146.36
0,sof,2022/8/10,21.37,81.49,64.25
0,sof,2022/8/11,31.35,54.83,61.4
0,sof,2022/8/12,7.79,52.82,156.65
0,sof,2022/8/13,31.39,55.63,98.4
0,sof,2022/8/14,47.6,77.07,69.38
0,sof,2022/8/15,22.3,21.17,68.47
0,sof,2022/8/16,9.48,31.24,127.53
0,sof,2022/8/17,25.71,89.03,41.28
0,sof,2022/8/18,28.76,70.83,136.78
0,sof,2022/8/19,47.13,13.3,55.63
0,sof,2022/8/20,10.62,37.43,62.39
0,sof,2022/8/21,26.55,2.99,19.57
0,sof,2022/8/22,6.09,52.99,23.75
0,sof,2022/8/23,28.5,84.09,70.9
0,sof,2022/8/24,17.32,93.66,52.71
0,sof,2022/8/25,13.07,63.37,3.17
0,sof,2022/8/26,33.39,20.23,156.06
0,sof,2022/8/27,36.76,81.24,161.79
0,sof,2022/8/28,10.29,48.64,121.78
0,sof,2022/8/29,40.57,60.28,127.17
0,sof,2022/8/30,27.32,23.79,39.18
0,sof,2022/8/31,31.17,55.04,49.35
0,sof,2022/9/1,22.67,17.91,68.22
0,sof,2022/9/2,7.35,93.42,18.82
0,sof,2022/9/3,39.85,84.56,153.49
0,sof,2022/9/4,25.2,67.73,103.67
0,sof,2022/9/5,15.52,39.25,21.15
0,sof,2022/9/6,16.72,74.87,124.63
0,sof,2022/9/7,10.44,24.07,37.42
0,sof,2022/9/8,1.71,91.83,166.07
0,sof,2022/9/9,41.27,61.47,10.6
0,sof,2022/9/10,9.64,4.0,112.81
0,sof,2022/9/11,19.5,73.12,131.93
0,sof,2022/9/12,7.44,51.57,46.34
0,sof,2022/9/13,47.55,74.91,71.88
0,sof,2022/9/14,38.85,41.8,163.28
0,sof,2022/9/15,11.41,38.56,113.64
0,sof,2022/9/16,4.15,16.48,10.23
0,sof,2022/9/17,17.4,43.84,15.6
0,sof,2022/9/18,6.02,92.88,65.75
0,sof,2022/9/19,32.84,39.84,83.95
0,sof,2022/9/20,42.92,89.47,48.23
0,sof,2022/9/21,28.22,34.46,127.03
0,sof,2022/9/22,13.13,33.37,121.69
0,sof,2022/9/23,35.61,13.52,168.85
0,sof,2022/9/24,24.04,1.72,50.97
0,sof,2022/9/25,5.86,3.14,163.54
0,sof,2022/9/26,12.4,97.27,119.74
0,sof,2022/9/27,26.86,31.84,114.17
0,sof,2022/9/28,19.76,93.41,141.43
0,sof,2022/9/29,38.1,21.61,109.69
0,sof,2022/9/30,38.22,73.83,44.36
0,sof,2022/10/1,30.83,85.38,142.14
0,sof,2022/10/2,15.01,89.86,94.66
0,sof,2022/10/3,19.42,94.08,105.65
0,sof,2022/10/4,27.61,58.33,147.3
0,sof,2022/10/5,30.04,81.68,48.49
0,sof,2022/10/6,25.4,13.6,139.82
0,sof,2022/10/7,15.86,51.95,124.44
0,sof,2022/10/8,13.72,62.51,94.9
0,sof,2022/10/9,32.68,54.52,122.7
0,sof,2022/10/10,15.64,86.59,91.42
0,sof,2022/10/11,30.12,17.01,8.05
0,sof,2022/10/12,16.48,97.11,25.95
0,sof,2022/10/13,21.63,52.02,6.48
0,sof,2022/10/14,4.92,27.61,99.44
0,sof,2022/10/15,6.76,59.11,97.89
0,sof,2022/10/16,20.33,51.31,65.42
0,sof,2022/10/17,11.72,69.04,111.38
0,sof,2022/10/18,32.99,57.43,124.16
0,sof,2022/10/19,32.87,41.36,8.43
0,sof,2022/10/20,15.21,2.21,30.35
0,sof,2022/10/21,15.0,77.56,144.95
0,sof,2022/10/22,19.64,62.39,85.08
0,sof,2022/10/23,45.28,98.31,168.47
0,sof,2022/10/24,15.33,52.36,113.88
0,sof,2022/10/25,10.76,10.57,73.02
0,sof,2022/10/26,11.91,11.39,138.93
0,sof,2022/10/27,17.86,49.1,82.87
0,sof,2022/10/28,22.22,87.29,35.46
0,sof,2022/10/29,31.52,47.3,146.88
0,sof,2022/10/30,7.21,17.47,116.91
0,sof,2022/10/31,13.67,12.9,118.75
0,sof,2022/11/1,7.99,77.32,88.42
0,sof,2022/11/2,27.81,2.2,27.54
0,sof,2022/11/3,2.4,77.66,169.18
0,sof,2022/11/4,39.31,47.62,49.62
0,sof,2022/11/5,34.56,74.56,7.05
0,sof,2022/11/6,2.19,64.74,81.81
0,sof,2022/11/7,37.1,20.51,153.02
0,sof,2022/11/8,5.84,50.55,147.01
0,sof,2022/11/9,43.58,65.02,51.53
0,sof,2022/11/10,33.94,97.04,142.88
0,sof,2022/11/11,7.52,2.01,86.61
0,sof,2022/11/12,35.34,89.57,132.31
0,sof,2022/11/13,27.67,22.47,94.89
0,sof,2022/11/14,25.5,65.53,38.64
0,sof,2022/11/15,11.85,64.84,84.6
0,sof,2022/11/16,14.87,48.21,82.25
0,sof,2022/11/17,10.89,73.12,155.52
0,sof,2022/11/18,45.11,42.85,130.03
0,sof,2022/11/19,27.97,18.9,117.83
0,sof,2022/11/20,28.34,47.15,128.03
0,sof,2022/11/21,24.74,95.91,135.54
0,sof,2022/11/22,37.37,56.89,5.24
0,sof,2022/11/23,4.78,68.16,114.45
0,sof,2022/11/24,31.95,39.62,16.44
0,sof,2022/11/25,15.78,57.72,155.49
0,sof,2022/11/26,35.67,70.85,103.6
0,sof,2022/11/27,16.36,74.22,117.89
0,sof,2022/11/28,46.74,55.02,78.9
0,sof,2022/11/29,22.8,70.87,27.8
0,sof,2022/11/30,22.34,52.09,31.45
0,sof,2022/12/1,35.76,11.65,44.11
0,sof,2022/12/2,27.84,38.73,22.17
0,sof,2022/12/3,19.59,96.88,114.64
0,sof,2022/12/4,18.56,4.62,150.54
0,sof,2022/12/5,5.37,19.6,148.09
0,sof,2022/12/6,27.79,48.22,153.9
0,sof,2022/12/7,42.27,11.78,48.03
0,sof,2022/12/8,7.99,84.39,100.53
0,sof,2022/12/9,7.44,83.49,140.98
0,sof,2022/12/10,14.83,9.61,10.72
0,sof,2022/12/11,27.69,23.02,68.49
0,sof,2022/12/12,22.57,60.07,26.77
0,sof,2022/12/13,8.22,8.08,97.23
0,sof,2022/12/14,2.0,10.2,54.37
0,sof,2022/12/15,41.33,42.85,79.74
0,sof,2022/12/16,14.57,56.78,138.19
0,sof,2022/12/17,6.75,4.8,77.72
0,sof,2022/12/18,13.91,27.18,86.29
0,sof,2022/12/19,35.96,25.06,149.58
0,sof,2022/12/20,13.75,19.57,100.32
0,sof,2022/12/21,40.22,91.69,139.66
0,sof,2022/12/22,7.82,34.76,32.71
0,sof,2022/12/23,3.72,21.05,126.52
0,sof,2022/12/24,7.69,64.03,106.2
0,sof,2022/12/25,34.15,28.38,39.23
0,sof,2022/12/26,39.56,84.24,167.8
0,sof,2022/12/27,28.66,63.1,118.51
0,sof,2022/12/28,4.37,84.0,86.09
0,sof,2022/12/29,15.08,63.55,42.87
0,sof,2022/12/30,44.45,99.73,72.55
0,sof,2022/12/31,1.34,95.51,14.9
